1	AŠ
2	HAL
3	MUG
4	BA
5	ZU
6	SU
7	ŠEN
8	BAL
9	GIR₂
10	BUR₂
11	TAR
12	AN
13	|AN.ŠEŠ.KI|
14	|AN.A.LAGAB×HAL|
15	KA
16	|KA×ŠID|
17	|KA×ŠU|
17^a	|KA×EŠ₂|
17^b	|KA×GAN₂@t|
18	|LAGAB×IM|
19	|KA×ME|
20	|KA×EŠ₂|
21	|KA×A|
22	URU
22a	|URU.ME.U.U.U|
23a	|URU×GAN₂@t|
23b	|URU×GU|
23	|URU×UD|
24	|URU×MIN|
25	UŠ
25a	|ARAD×KUR|
26	ŠUBUR
27	LA
28	APIN
29	MAH
30	TU
30a	TE@g
31	LI
32	PAP
33	|PAP.HAL|
34	|PAP.PAP|
35	MU
36	SILA₃
37	KAD₂
38	KAD₃
39	|GI%GI|
40	TAK₄
41	RU
42	BAD
43	NA
44	ŠIR
45	KUL
46	TI
47	MAŠ
48	BAR
49	NU
50	MAŠ₂
51	KUN
52	HU
53	|HU.SI|
54	NAM
54a	BURU₅
55	IG
56	|HU.HI|
57	|HU.NA₂|
58	SUD₂
59	ZI
60	GI
61	RI
62	MUŠ₃
63	NUN
63a	|NUN.LAGAR|
64	KAB
65	HUB₂
66	|HUB₂×UD|
67	GAD
68	DIM
69	|DIM×ŠE|
70	AK
71	EN
72	DARA₃
73	SUR
74	MUŠ₃@g
75	MUŠ₃
76	SA
77	GAN₂
78	GAN₂@t
79	GU₂
80	|GU₂.KAK|
81	|GU₂.UN|
82	|TA×HI|
83	DAR
84	GUR
85	SI
86	SI@g
87	SAG
88	MA₂
88a	UZ₃
89	|SI.A|
90	TAB
91	4(AŠ)
92	TAG
93	AB
94	|AN&AN|
95	|3×AN|
96	|PIRIG×UD|
97	|PIRIG×ZA|
98	URUDA
99	KA₂
100	UM
101	DUB
102	TA
103	I
104	|I.A|
105	GAN
106	KAM₂
107	TUR
108	AD
109	ZE₂
110	IN
111	RAB
112	LUGAL
113	EZEN
114	|EZEN×BAD|
115	SUM
115a	NAGA
116	KASKAL
117	GABA
118	EDIN
119	|MU&MU|
120	|GUD×KUR|
121	UZU
122	NE
123	|NE.RU|
124	NE@s
125	|NINDA₂×AN|
126	|NINDA₂×NE|
127	|NINDA₂×ŠE|
128	ZIG
129	GUM
130	|GUM×ŠE|
131	UR₂
132	DU@g
133	DU@s
134	IL
134a	|IL×GAN₂@t|
135	DU
136	|DU&DU|
137	TUM
137a	GEŠTIN
138	UŠ
139	IŠ
140	BI
141	ŠIM
142	|GIŠ%GIŠ|
143	|NI.UD|
144	DAG₃
145	KAK
146	NI
147	IR
148	GA₂
149	KISAL
150	|GA₂×(NUN&NUN)|
151	DAG
152	DAG
153	PA
153	|PA.ME.U.U.U|
154	|PA.IB|
155	|PA.LU|
156	GIŠ
157	|GIŠ.BAR|
158	|GIŠ.NE@s|
159	|GIŠ.KU|
159a	GUD
160	AL
161	UB
162	MAR
163	E
164	DUG
165	KALAM@g
166	KID
167	ŠID
168	MES
169	U₂
170	GA
171	IL₂
172	LUH
173	KAL
174	E₂
175	|NUN&NUN|
176	GI₄
177	|GI₄%GI₄|
178	RA
179	SAG@g
180	LU₂
181	|LU₂×BAD|
182	ŠEŠ
183	|ŠEŠ.KI|
184	SAR
185	ZAG
186	GAR₃
187	A₂
187a	|A₂.HU|
188	LIL
189	MURUB₄
190	DE₂
191	DA
192	AŠ₂
193	MA
194	GAL
195	BARA₂
196	LU₃
197	HA@g
198	DUN₃@g@g
199	BUR
200	IGI@g
201	DUB₂
202	ŠA
203	ŠU
204	|ŠU.MIN|
204a	|ŠU.MIN.ME.U.U.U|
205	KAD₄
206	KAD₅
207	LUL
208	ŠA₆
209	AŠ@t
210	GAM
211	KUR
212	ŠE
213	BU
214	|ŠE.HU|
215	SUD
216	MUŠ
217	|ŠE.NUN&NUN|
218	TE
219	|TE.A|
220	LIŠ
221	UD
222	|UD.DU|
223	PI
224	ŠA₃
225	|UD.KUŠU₂|
226	ERIN₂
227	PIR₂
228	|AŠ@z&AŠ@z&AŠ@z&AŠ@z|
229	HI
230	ŠAR₂
231	TI₂
232
233	ALEPH
234	|HI×NUN|
235	|HI×BAD|
236	IM
237	|HI×ŠE|
238	|HI×AŠ₂|
239	|HI.GIR₃|
240	SUHUR
241	|HI.A|
242	U
243	|U.KA|
244	AB₂
245	|AB₂×GAN₂@t|
246	|AB₂×ŠA₃|
247	KIŠ
248	MI
249	GUL
250	NA₂
251	NIM
252	|NIM×GAN₂@t|
253	|NIM×(GAR.GAN₂@t)|
254	LAM
254a	|LAM×KUR|
255	AMAR
256	PAN
257	DIM₂
258	|U.GUD|
259	GIR₃
260	GIG
261	IGI
261a	|IGI.MIN|
262	|IGI.RU|
263	|IGI.RI|
264	|IGI.DIB|
265	|IGI.UR|
266	DI
267	|U.TUG₂|
268	LAGAR@g
268a	|LAGAR@g.DU|
269	KI
269a	|KI.MIN|
270	DIN
271	DUN
272	KU₃
273	PAD
274	|U.U|
275	|U.U.U|
276	DIŠ
277	LAL
277a	|LAL.LAGAB|
278	LAL₂
279	|LAL₂.SAR|
280	LAGAB
281	|LAGAB×SUM|
282	|LAGAB×(GUD&GUD)|
283	|LAGAB×U|
284	|LAGAB×(U.U.U)|
285	|LAGAB×A|
286	|LAGAB.LAGAB|
287	ME
288	|ME.U.U.U|
289	IB
290	KU
291	EŠ₂
292	LU
293	DIB
294	KIN
295	SIK₂
296	ŠU₂
297	HUL₂
298	SAL
299	ZUM
300	|SAL.TUG₂|
301	DAM
302	GU
303a	NAGAR
303	|SAL.KUR|
304	KUŠU₂
305	|SAL.UR|
306	EL
307	LUM
308	|GU%GU|
308a	MIN
309	TUK
310	UR
310	UR
310a	|UR.MAH|
311	A
312	|A.AN|
313	|A.IGI|
314	|A.LAGAB×HAL|
315	|A.A|
316	ZA
317	HA
318	|ZA.GUL|
319
320	SIG
321	UR₄
322	DUN₃
323	GAR
324	5(DIŠ)
325	6(DIŠ)
